214,100.6906970087787,
47,100.6906970087787,
191,100.6906970087787,
13,100.6906970087787,
51,100.6906970087787,
273,100.6906970087787,
50,100.6906970087787,
46,100.6906970087787,
49,100.6906970087787,
59,100.6906970087787,
129,100.6906970087787,
34,100.6906970087787,
13,100.6906970087787,
50,100.6906970087787,
32,100.6906970087787,
86,100.6906970087787,
51,100.6906970087787,
156,100.6906970087787,
63,100.6906970087787,
215,100.6906970087787,
37,100.6906970087787,
96,100.6906970087787,
31,100.6906970087787,
80,100.6906970087787,
287,100.6906970087787,
267,100.6906970087787,
285,100.6906970087787,
239,100.6906970087787,
121,100.6906970087787,
88,100.6906970087787,
275,100.6906970087787,
35,100.6906970087787,
102,100.6906970087787,
23,100.6906970087787,
78,100.6906970087787,
50,100.6906970087787,
91,100.6906970087787,
307,100.6906970087787,
7,100.6906970087787,
158,100.6906970087787,
21,100.6906970087787,
27,100.6906970087787,
18,100.6906970087787,
23,100.6906970087787,
64,100.6906970087787,
122,100.6906970087787,
93,100.6906970087787,
56,100.6906970087787,
26,100.6906970087787,
186,100.6906970087787,
137,100.6906970087787,
61,100.6906970087787,
85,100.6906970087787,
202,100.6906970087787,
287,100.6906970087787,
242,100.6906970087787,
616,100.6906970087787,
169,100.6906970087787,
174,100.6906970087787,
223,100.6906970087787,
262,100.6906970087787,
117,100.6906970087787,
179,100.6906970087787,
77,100.6906970087787,
133,100.6906970087787,
36,100.6906970087787,
28,100.6906970087787,
73,100.6906970087787,
14,100.6906970087787,
31,100.6906970087787,
107,100.6906970087787,
42,100.6906970087787,
66,100.6906970087787,
104,100.6906970087787,
50,100.6906970087787,
201,100.6906970087787,
266,100.6906970087787,
179,100.6906970087787,
23,100.6906970087787,
142,100.6906970087787,
8,100.6906970087787,
52,100.6906970087787,
248,100.6906970087787,
60,100.6906970087787,
24,100.6906970087787,
55,100.6906970087787,
48,100.6906970087787,
126,100.6906970087787,
54,100.6906970087787,
13,100.6906970087787,
54,100.6906970087787,
29,100.6906970087787,
95,100.6906970087787,
41,100.6906970087787,
161,100.6906970087787,
68,100.6906970087787,
172,100.6906970087787,
29,100.6906970087787,
88,100.6906970087787,
37,100.6906970087787,
70,100.6906970087787,
285,100.6906970087787,
279,100.6906970087787,
237,100.6906970087787,
224,100.6906970087787,
133,100.6906970087787,
82,100.6906970087787,
247,100.6906970087787,
28,100.6906970087787,
82,100.6906970087787,
20,100.6906970087787,
71,100.6906970087787,
28,100.6906970087787,
100,100.6906970087787,
253,100.6906970087787,
6,100.6906970087787,
94,100.6906970087787,
23,100.6906970087787,
20,100.6906970087787,
10,100.6906970087787,
14,100.6906970087787,
48,100.6906970087787,
68,100.6906970087787,
70,100.6906970087787,
31,100.6906970087787,
14,100.6906970087787,
136,100.6906970087787,
66,100.6906970087787,
47,100.6906970087787,
66,100.6906970087787,
111,100.6906970087787,
225,100.6906970087787,
169,100.6906970087787,
419,100.6906970087787,
107,100.6906970087787,
146,100.6906970087787,
199,100.6906970087787,
216,100.6906970087787,
79,100.6906970087787,
124,100.6906970087787,
63,100.6906970087787,
158,100.6906970087787,
35,100.6906970087787,
25,100.6906970087787,
54,100.6906970087787,
13,100.6906970087787,
19,100.6906970087787,
76,100.6906970087787,
39,100.6906970087787,
43,100.6906970087787,
68,100.6906970087787,
41,100.6906970087787,
126,100.6906970087787,
212,100.6906970087787,
133,100.6906970087787,
46,100.6906970087787,
111,100.6906970087787,
7,100.6906970087787,
36,100.6906970087787,
191,100.6906970087787,
24,100.6906970087787,
22,100.6906970087787,
58,100.6906970087787,
35,100.6906970087787,
87,100.6906970087787,
19,100.6906970087787,
8,100.6906970087787,
36,100.6906970087787,
21,100.6906970087787,
54,100.6906970087787,
23,100.6906970087787,
64,100.6906970087787,
31,100.6906970087787,
120,100.6906970087787,
32,100.6906970087787,
71,100.6906970087787,
25,100.6906970087787,
61,100.6906970087787,
192,100.6906970087787,
187,100.6906970087787,
169,100.6906970087787,
139,100.6906970087787,
67,100.6906970087787,
72,100.6906970087787,
